platform,page_type,url,source_url,city,keyword
ncss_jobs,detail,https://www.ncss.cn/student/jobs/CRHQHx4j1YNBUwEq3rACXB/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Wb6B8QCHP7XYossecWVhac/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/XhCL4SLuLapZWt3MuhmuXs/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/YV6JWsEcKT9Ne8oTqZ4ByN/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/YVtYRuDHbuWdsV9zCZ4QSX/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/MJzQqamweQ1d45YxdjGKRU/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/MazSQWKSQeTLMKfTPtMqWY/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/NuzdwJV4fVzpkHg9BNBAus/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/P4LQjKzq9xPdfpK3kQTdQ5/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PLaWdNEcJXjh4tcxapLTD6/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/4KUbqttu6sDoULXUeMhwSX/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/JzSM7mysbRonD6ZQrFbAnq/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/WucEphXfSEQ7LChqKHGVEk/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/5FJ8c4Vx2W2H17T8exdD24/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/TYNer6bBUHr7x8N9g3TB7z/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/9MskdDGmA1Le4B6fnLCngb/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/4pL4MaygKLUj8R3oihbPCZ/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/3MuMdVy6XVS7zTTYHeWamd/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Qojpni21JA1dZ7ieW1edhh/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/QE2KZ6bhFMsLEHYDsNVwop/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/EA27PzzqrgAJX3bfbXww9f/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/HABcDnQympU6XA5Lr9H6YS/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/FCsAxu6VRkGbNrnL68MfBn/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/RzcKwoVSFc31sz9jPmdzfM/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/WfWDxLfBDki99xiX2Jasgc/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/EK593exCks3mVKTwNZYDFE/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/8KfyFUdgjQ43kemewTZZtq/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/EJnBZ9rFXSwcXrRMXqAvUS/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/NbCqBRpJZyoJfT17s24BSq/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/NdMQ96a7gzTasN26UPkd4p/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/TrGkSpQS8nktVsNJwdyY9j/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Gf1UEG4goiCisEM81Y7p5i/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/6T1RMQ7A89aC9aS7pRvCMW/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/FMKXU69vtZ884BYUV3ktR8/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Jz25bJyCb5nQpp519T275X/detail.html,https://www.ncss.cn/student/jobs/index.html,房山区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Jd7BE4Un4aPvk3TpA9vSrg/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Z1XuFEXQ3WpH3uVe4T6Zn/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/34PKWzxCcbknNzqH6uEPvJ/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/XYqsWq34rYDWRHVp1m9Eek/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/54s6QjrnhwSQ6acfhdpfZS/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/7cnNJo1NfhywL9g14YsUu6/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/8Kr8LmQXkHCxH2VYaUX3pE/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/6da3vSc8rkS1jdXcsWofKs/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PahA9i3vZLP7S3ZZpsvRia/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/L43Wz31wPwZgNSkdcxaEu6/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/9Pm1uCFGjzJ5nRfRbhGsjX/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/7f6gTzx6fAoKtDa1tjvvuH/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/H2VRrS1mpnmx47DRt6JttG/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/FRCPFKJo2DHZwwWLzBcHhZ/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/GbGxMU85hcG5S9VbihUWeb/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/JZZ6zjxxL6N4gAdGyshzEK/detail.html,https://www.ncss.cn/student/jobs/index.html,通州区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/MazjQ74j359EZQmGoZzxDx/detail.html,https://www.ncss.cn/student/jobs/index.html,顺义区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/DteHYugJ3NcaM12fkxDJpE/detail.html,https://www.ncss.cn/student/jobs/index.html,顺义区,
